,location,date,flood_id,flood_day,72hr_precip
396,Quang Tri,2016-11-01,72,2.0,"[0.5, 0.4, 0.4, 0.7, 0.9, 1.1, 1.1, 1.1, 1.0, 1.0, 1.2, 1.3, 2.3, 0.8, 2.2, 1.1, 1.9, 2.1, 1.9, 1.0, 0.6, 0.7, 0.7, 0.6, 1.2, 1.1, 1.0, 1.6, 1.3, 1.3, 1.1, 1.0, 1.2, 0.9, 1.2, 1.4, 1.0, 1.3, 2.6, 0.5, 1.7, 0.6, 0.8, 1.3, 1.8, 1.5, 1.4, 3.35, 5.65, 3.25, 4.22, 4.33, 2.21, 5.98, 8.04, 4.27, 2.53, 3.69, 2.8, 5.55, 6.63, 3.5, 5.7, 5.2, 7.1, 5.9, 5.57, 3.3, 3.2, 4.3, 2.1, 4.32]"
397,Quang Tri,2016-11-02,72,3.0,"[1.2, 1.1, 1.0, 1.6, 1.3, 1.3, 1.1, 1.0, 1.2, 0.9, 1.2, 1.4, 1.0, 1.3, 2.6, 0.5, 1.7, 0.6, 0.8, 1.3, 1.8, 1.5, 1.4, 3.35, 5.65, 3.25, 4.22, 4.33, 2.21, 5.98, 8.04, 4.27, 2.53, 3.69, 2.8, 5.55, 6.63, 3.5, 5.7, 5.2, 7.1, 5.9, 5.57, 3.3, 3.2, 4.3, 2.1, 4.32, 6.14, 4.9, 1.9, 3.23, 3.1, 4.42, 5.56, 3.3, 3.5, 3.6, 2.6, 2.7, 2.5, 4.2, 5.5, 2.5, 2.7, 2.0, 3.88, 1.6, 2.7, 2.9, 0.9, 1.1]"
398,Quang Tri,2016-11-03,72,4.0,"[5.65, 3.25, 4.22, 4.33, 2.21, 5.98, 8.04, 4.27, 2.53, 3.69, 2.8, 5.55, 6.63, 3.5, 5.7, 5.2, 7.1, 5.9, 5.57, 3.3, 3.2, 4.3, 2.1, 4.32, 6.14, 4.9, 1.9, 3.23, 3.1, 4.42, 5.56, 3.3, 3.5, 3.6, 2.6, 2.7, 2.5, 4.2, 5.5, 2.5, 2.7, 2.0, 3.88, 1.6, 2.7, 2.9, 0.9, 1.1, 1.9, 1.6, 1.7, 0.9, 1.2, 1.0, 0.8, 0.8, 0.7, 0.8, 0.8, 1.0, 1.0, 1.1, 0.7, 1.0, 1.4, 1.2, 1.7, 1.8, 1.4, 1.2, 0.5, 0.5]"
399,Quang Tri,2016-11-04,72,5.0,"[6.14, 4.9, 1.9, 3.23, 3.1, 4.42, 5.56, 3.3, 3.5, 3.6, 2.6, 2.7, 2.5, 4.2, 5.5, 2.5, 2.7, 2.0, 3.88, 1.6, 2.7, 2.9, 0.9, 1.1, 1.9, 1.6, 1.7, 0.9, 1.2, 1.0, 0.8, 0.8, 0.7, 0.8, 0.8, 1.0, 1.0, 1.1, 0.7, 1.0, 1.4, 1.2, 1.7, 1.8, 1.4, 1.2, 0.5, 0.5, 0.6, 0.7, 0.5, 0.5, 0.5, 0.5, 0.7, 0.7, 0.4, 0.7, 0.9, 1.1, 0.3, 0.1, 0.3, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0]"
400,Quang Tri,2016-11-05,72,6.0,"[1.9, 1.6, 1.7, 0.9, 1.2, 1.0, 0.8, 0.8, 0.7, 0.8, 0.8, 1.0, 1.0, 1.1, 0.7, 1.0, 1.4, 1.2, 1.7, 1.8, 1.4, 1.2, 0.5, 0.5, 0.6, 0.7, 0.5, 0.5, 0.5, 0.5, 0.7, 0.7, 0.4, 0.7, 0.9, 1.1, 0.3, 0.1, 0.3, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
401,Quang Ngai,2016-10-28,73,-2.0,"[0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.2, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 2.5, 0.0, 0.2, 0.0, 0.2, 0.3, 0.6, 1.32, 1.74, 0.0, 0.0, 0.0, 0.0, 0.0]"
402,Quang Ngai,2016-10-29,73,-1.0,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 2.5, 0.0, 0.2, 0.0, 0.2, 0.3, 0.6, 1.32, 1.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.1, 1.2, 0.3, 1.2, 0.9, 0.4, 1.69, 0.2, 0.0, 0.4, 0.4, 0.8]"
403,Quang Ngai,2016-10-30,73,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 2.5, 0.0, 0.2, 0.0, 0.2, 0.3, 0.6, 1.32, 1.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.1, 1.2, 0.3, 1.2, 0.9, 0.4, 1.69, 0.2, 0.0, 0.4, 0.4, 0.8, 0.2, 0.0, 0.6, 0.3, 0.5, 0.2, 0.4, 0.3, 0.2, 0.4, 0.6, 0.3, 0.3, 0.8, 0.6, 0.4, 0.3, 0.0, 0.6, 0.5, 0.5, 0.7, 0.5, 0.3]"
404,Quang Ngai,2016-10-31,73,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.0, 0.1, 1.2, 0.3, 1.2, 0.9, 0.4, 1.69, 0.2, 0.0, 0.4, 0.4, 0.8, 0.2, 0.0, 0.6, 0.3, 0.5, 0.2, 0.4, 0.3, 0.2, 0.4, 0.6, 0.3, 0.3, 0.8, 0.6, 0.4, 0.3, 0.0, 0.6, 0.5, 0.5, 0.7, 0.5, 0.3, 0.1, 0.0, 0.4, 0.6, 0.9, 0.7, 0.7, 0.3, 0.3, 0.2, 0.1, 0.3, 0.5, 0.2, 1.0, 0.2, 0.1, 0.3, 0.5, 0.5, 0.5, 0.6, 1.7, 1.7]"
405,Quang Ngai,2016-11-01,73,2.0,"[0.2, 0.0, 0.6, 0.3, 0.5, 0.2, 0.4, 0.3, 0.2, 0.4, 0.6, 0.3, 0.3, 0.8, 0.6, 0.4, 0.3, 0.0, 0.6, 0.5, 0.5, 0.7, 0.5, 0.3, 0.1, 0.0, 0.4, 0.6, 0.9, 0.7, 0.7, 0.3, 0.3, 0.2, 0.1, 0.3, 0.5, 0.2, 1.0, 0.2, 0.1, 0.3, 0.5, 0.5, 0.5, 0.6, 1.7, 1.7, 1.8, 1.7, 1.6, 2.24, 0.9, 2.9, 3.87, 1.88, 2.38, 3.71, 3.2, 2.6, 4.0, 3.3, 3.0, 3.14, 2.0, 4.57, 4.94, 2.89, 2.1, 2.53, 0.9, 3.2]"
406,Quang Ngai,2016-11-02,73,3.0,"[0.1, 0.0, 0.4, 0.6, 0.9, 0.7, 0.7, 0.3, 0.3, 0.2, 0.1, 0.3, 0.5, 0.2, 1.0, 0.2, 0.1, 0.3, 0.5, 0.5, 0.5, 0.6, 1.7, 1.7, 1.8, 1.7, 1.6, 2.24, 0.9, 2.9, 3.87, 1.88, 2.38, 3.71, 3.2, 2.6, 4.0, 3.3, 3.0, 3.14, 2.0, 4.57, 4.94, 2.89, 2.1, 2.53, 0.9, 3.2, 4.37, 2.23, 1.2, 1.9, 1.0, 3.03, 4.06, 2.06, 1.55, 2.5, 5.4, 3.6, 4.3, 6.3, 3.6, 4.7, 5.5, 4.17, 4.96, 2.78, 2.7, 4.0, 4.4, 5.3]"
407,Quang Ngai,2016-11-03,73,4.0,"[1.8, 1.7, 1.6, 2.24, 0.9, 2.9, 3.87, 1.88, 2.38, 3.71, 3.2, 2.6, 4.0, 3.3, 3.0, 3.14, 2.0, 4.57, 4.94, 2.89, 2.1, 2.53, 0.9, 3.2, 4.37, 2.23, 1.2, 1.9, 1.0, 3.03, 4.06, 2.06, 1.55, 2.5, 5.4, 3.6, 4.3, 6.3, 3.6, 4.7, 5.5, 4.17, 4.96, 2.78, 2.7, 4.0, 4.4, 5.3, 6.14, 2.3, 0.8, 2.21, 0.9, 2.95, 3.72, 2.03, 0.9, 1.3, 1.2, 0.8, 1.82, 0.8, 1.0, 1.97, 0.4, 2.32, 3.01, 1.53, 0.1, 1.26, 0.1, 1.65]"
408,Quang Ngai,2016-11-04,73,5.0,"[4.37, 2.23, 1.2, 1.9, 1.0, 3.03, 4.06, 2.06, 1.55, 2.5, 5.4, 3.6, 4.3, 6.3, 3.6, 4.7, 5.5, 4.17, 4.96, 2.78, 2.7, 4.0, 4.4, 5.3, 6.14, 2.3, 0.8, 2.21, 0.9, 2.95, 3.72, 2.03, 0.9, 1.3, 1.2, 0.8, 1.82, 0.8, 1.0, 1.97, 0.4, 2.32, 3.01, 1.53, 0.1, 1.26, 0.1, 1.65, 2.43, 0.3, 0.4, 0.4, 0.5, 1.8, 2.22, 0.6, 0.4, 0.3, 0.3, 0.3, 0.2, 0.1, 0.3, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]"
409,Quang Ngai,2016-11-05,73,6.0,"[6.14, 2.3, 0.8, 2.21, 0.9, 2.95, 3.72, 2.03, 0.9, 1.3, 1.2, 0.8, 1.82, 0.8, 1.0, 1.97, 0.4, 2.32, 3.01, 1.53, 0.1, 1.26, 0.1, 1.65, 2.43, 0.3, 0.4, 0.4, 0.5, 1.8, 2.22, 0.6, 0.4, 0.3, 0.3, 0.3, 0.2, 0.1, 0.3, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.6, 0.4, 0.4, 0.7, 0.7, 0.7, 0.8, 0.4, 0.5, 0.3, 0.1]"
410,Yen Bai,2017-08-01,74,-2.0,"[1.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
411,Yen Bai,2017-08-02,74,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.1, 0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.1, 0.0, 0.7, 0.0, 0.0, 1.22, 1.62, 0.0, 0.0, 0.0, 0.0, 0.0]"
412,Yen Bai,2017-08-03,74,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 1.1, 0.3, 0.0, 0.0, 0.0, 0.1, 0.2, 0.1, 0.0, 0.7, 0.0, 0.0, 1.22, 1.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.4, 0.4, 0.6, 1.1, 1.8, 1.5, 1.7, 1.3, 1.3, 0.8, 1.7, 0.3, 1.3, 0.0, 0.0, 1.22, 0.0, 1.38, 1.84, 0.1, 2.97]"
413,Son La,2017-08-01,75,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.1, 0.2, 1.42, 1.74, 0.0, 3.1, 5.5, 2.4, 1.3, 1.0, 0.4, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.0, 0.0, 3.6, 1.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.3, 0.9, 0.4, 0.3, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.5, 0.2, 3.3, 6.1, 1.88, 0.2, 0.7, 0.3, 0.8, 0.3]"
414,Son La,2017-08-02,75,-1.0,"[1.74, 0.0, 3.1, 5.5, 2.4, 1.3, 1.0, 0.4, 0.1, 0.0, 0.1, 0.2, 0.2, 0.2, 0.3, 0.0, 0.0, 3.6, 1.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.2, 0.3, 0.9, 0.4, 0.3, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.5, 0.2, 3.3, 6.1, 1.88, 0.2, 0.7, 0.3, 0.8, 0.3, 0.2, 0.4, 0.9, 3.1, 1.3, 1.8, 2.06, 0.3, 0.2, 0.3, 1.7, 2.0, 2.3, 4.1, 1.9, 1.8, 2.3, 2.2, 2.58, 1.37, 1.73, 2.53, 1.5, 3.2]"
415,Son La,2017-08-03,75,0.0,"[0.0, 0.2, 0.0, 0.2, 0.3, 0.9, 0.4, 0.3, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2, 0.5, 0.2, 3.3, 6.1, 1.88, 0.2, 0.7, 0.3, 0.8, 0.3, 0.2, 0.4, 0.9, 3.1, 1.3, 1.8, 2.06, 0.3, 0.2, 0.3, 1.7, 2.0, 2.3, 4.1, 1.9, 1.8, 2.3, 2.2, 2.58, 1.37, 1.73, 2.53, 1.5, 3.2, 4.07, 1.7, 1.0, 1.1, 1.2, 1.0, 1.98, 0.9, 1.0, 1.0, 0.8, 0.6, 0.4, 0.7, 1.4, 0.6, 0.4, 0.5, 2.1, 0.0, 0.0, 0.5, 0.5, 0.1]"
416,Bac Kan,2017-08-01,76,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.8, 1.3, 0.0, 1.6, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.6, 5.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
417,Bac Kan,2017-08-02,76,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.8, 1.3, 0.0, 1.6, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.6, 5.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7, 1.2, 1.0, 0.0, 0.0, 0.9, 2.2, 2.2, 0.2, 1.7, 1.8, 1.3, 0.4, 0.2, 0.4, 0.2, 0.0, 0.2, 1.0, 0.0, 0.8, 0.9, 0.1, 0.2]"
418,Bac Kan,2017-08-03,76,0.0,"[0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2, 0.6, 5.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7, 1.2, 1.0, 0.0, 0.0, 0.9, 2.2, 2.2, 0.2, 1.7, 1.8, 1.3, 0.4, 0.2, 0.4, 0.2, 0.0, 0.2, 1.0, 0.0, 0.8, 0.9, 0.1, 0.2, 0.4, 0.3, 0.5, 0.2, 0.2, 1.0, 1.1, 0.8, 1.6, 0.5, 1.0, 2.1, 1.8, 2.0, 0.1, 0.1, 0.0, 0.0, 1.16, 0.0, 0.0, 0.0, 0.0, 0.0]"
419,Ha Giang,2017-06-25,77,-2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 3.3, 0.4, 0.1, 0.0, 0.0, 0.1, 0.4, 0.4]"
420,Ha Giang,2017-06-26,77,-1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 3.3, 0.4, 0.1, 0.0, 0.0, 0.1, 0.4, 0.4, 1.1, 0.6, 0.4, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.4, 0.5, 0.4, 0.3, 0.6, 0.4, 0.3, 1.8, 1.1, 0.2, 0.1, 0.2, 0.2, 0.1]"
421,Ha Giang,2017-06-27,77,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 3.3, 0.4, 0.1, 0.0, 0.0, 0.1, 0.4, 0.4, 1.1, 0.6, 0.4, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.4, 0.5, 0.4, 0.3, 0.6, 0.4, 0.3, 1.8, 1.1, 0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.1, 0.0, 0.1, 0.0, 0.3, 0.6, 0.2, 0.1, 0.2, 0.4, 0.7, 0.8, 0.8, 0.7, 3.6, 1.4, 1.55, 1.78, 0.1, 0.1, 0.0, 0.3, 0.1]"
422,Ha Giang,2017-06-28,77,1.0,"[1.1, 0.6, 0.4, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.4, 0.5, 0.4, 0.3, 0.6, 0.4, 0.3, 1.8, 1.1, 0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.1, 0.0, 0.1, 0.0, 0.3, 0.6, 0.2, 0.1, 0.2, 0.4, 0.7, 0.8, 0.8, 0.7, 3.6, 1.4, 1.55, 1.78, 0.1, 0.1, 0.0, 0.3, 0.1, 0.8, 0.2, 0.4, 0.2, 0.3, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.8, 0.4, 0.2, 0.2, 0.4, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
423,Ha Giang,2017-06-29,77,2.0,"[0.0, 0.1, 0.0, 0.1, 0.0, 0.3, 0.6, 0.2, 0.1, 0.2, 0.4, 0.7, 0.8, 0.8, 0.7, 3.6, 1.4, 1.55, 1.78, 0.1, 0.1, 0.0, 0.3, 0.1, 0.8, 0.2, 0.4, 0.2, 0.3, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.8, 0.4, 0.2, 0.2, 0.4, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.8, 0.2, 0.5, 0.1, 0.1, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
424,Ha Giang,2017-06-30,77,3.0,"[0.8, 0.2, 0.4, 0.2, 0.3, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.8, 0.4, 0.2, 0.2, 0.4, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.8, 0.2, 0.5, 0.1, 0.1, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
425,Ha Giang,2017-07-01,77,4.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.8, 0.2, 0.5, 0.1, 0.1, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.27, 0.3, 0.4, 0.9, 1.1, 0.4, 1.2, 0.9, 0.9, 0.6, 0.3, 1.53, 2.01, 0.3, 0.5, 0.6, 0.4, 0.2, 0.1, 0.0, 0.1, 0.2, 0.1, 0.0]"
426,Ha Giang,2017-07-02,77,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.27, 0.3, 0.4, 0.9, 1.1, 0.4, 1.2, 0.9, 0.9, 0.6, 0.3, 1.53, 2.01, 0.3, 0.5, 0.6, 0.4, 0.2, 0.1, 0.0, 0.1, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.4, 0.5, 0.9, 3.7, 0.8, 1.9, 1.2, 1.2, 1.4, 2.37, 0.6, 3.32]"
427,Ha Giang,2017-07-03,77,6.0,"[1.27, 0.3, 0.4, 0.9, 1.1, 0.4, 1.2, 0.9, 0.9, 0.6, 0.3, 1.53, 2.01, 0.3, 0.5, 0.6, 0.4, 0.2, 0.1, 0.0, 0.1, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.4, 0.5, 0.9, 3.7, 0.8, 1.9, 1.2, 1.2, 1.4, 2.37, 0.6, 3.32, 4.26, 2.18, 0.3, 1.0, 1.2, 0.9, 0.6, 1.0, 0.6, 0.5, 0.4, 0.3, 0.4, 0.7, 3.9, 5.12, 2.78, 6.62, 8.99, 4.74, 1.0, 0.9, 0.8, 0.7]"
428,Ha Giang,2017-07-04,77,7.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.4, 0.5, 0.9, 3.7, 0.8, 1.9, 1.2, 1.2, 1.4, 2.37, 0.6, 3.32, 4.26, 2.18, 0.3, 1.0, 1.2, 0.9, 0.6, 1.0, 0.6, 0.5, 0.4, 0.3, 0.4, 0.7, 3.9, 5.12, 2.78, 6.62, 8.99, 4.74, 1.0, 0.9, 0.8, 0.7, 0.4, 0.3, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1, 0.2, 0.6, 2.6, 3.7, 4.0, 1.6, 0.2, 0.2, 0.0, 0.0]"
429,Ha Giang,2017-07-05,77,8.0,"[4.26, 2.18, 0.3, 1.0, 1.2, 0.9, 0.6, 1.0, 0.6, 0.5, 0.4, 0.3, 0.4, 0.7, 3.9, 5.12, 2.78, 6.62, 8.99, 4.74, 1.0, 0.9, 0.8, 0.7, 0.4, 0.3, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.1, 0.2, 0.6, 2.6, 3.7, 4.0, 1.6, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.8, 0.4, 0.5, 0.9, 0.8, 0.6, 0.4, 0.4, 0.4, 0.3, 0.2, 0.2, 0.2, 0.8, 0.6, 0.6, 0.0, 0.0, 0.0, 0.0]"
430,Lao Cai,2017-06-25,78,-2.0,"[0.2, 0.0, 0.9, 0.4, 0.2, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.6, 0.0, 0.7, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.5, 0.8, 1.4, 0.1, 0.7, 1.8, 0.1, 0.2, 1.2, 1.5]"
431,Lao Cai,2017-06-26,78,-1.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.6, 0.0, 0.7, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.5, 0.8, 1.4, 0.1, 0.7, 1.8, 0.1, 0.2, 1.2, 1.5, 0.9, 0.8, 0.2, 0.1, 0.3, 0.2, 0.2, 0.9, 0.8, 0.3, 0.5, 0.9, 3.0, 2.0, 1.2, 1.3, 2.0, 0.7, 1.0, 0.2, 0.0, 0.0, 1.7, 1.4]"
